0,tensor(60.0800),0.07679343223571777,61.70887756347656
0,tensor(52.9521),0.12442994117736816,55.75498962402344
1,tensor(52.9388),0.02194046974182129,55.73986053466797
0,tensor(49.9152),0.10372185707092285,48.52458572387695
1,tensor(49.8691),0.0359036922454834,48.4412727355957
2,tensor(49.8452),0.02593064308166504,48.42839431762695
3,tensor(49.6259),0.05285811424255371,48.38035202026367
0,tensor(68.9337),0.10280275344848633,71.37334442138672
1,tensor(68.9337),0.034906625747680664,71.37334442138672
2,tensor(64.7737),0.023935794830322266,67.61882781982422
3,tensor(64.7737),0.024932861328125,67.61882781982422
4,tensor(64.7737),0.013962984085083008,67.61882781982422
5,tensor(58.6652),0.012964248657226562,61.21487808227539
6,tensor(58.6652),0.006981849670410156,61.21487808227539
7,tensor(50.8342),0.009999990463256836,53.03583526611328
8,tensor(50.8342),0.012966156005859375,53.03583526611328
9,tensor(50.8342),0.009974479675292969,53.03583526611328
10,tensor(50.8342),0.00797891616821289,53.03583526611328
11,tensor(50.8342),0.0059854984283447266,53.03583526611328
12,tensor(50.8342),0.002992391586303711,53.03583526611328
13,tensor(50.8342),0.00498509407043457,53.03583526611328
14,tensor(49.6364),0.005136966705322266,51.65176773071289
15,tensor(43.1435),0.003992557525634766,42.36355209350586
16,tensor(43.1435),0.003990888595581055,42.36355209350586
17,tensor(43.1358),0.005984306335449219,43.50153732299805
18,tensor(42.5383),0.0069828033447265625,41.286251068115234
19,tensor(42.5383),0.006979465484619141,41.286251068115234
20,tensor(42.5249),0.008975505828857422,41.297977447509766
0,tensor(67.8621),0.05186033248901367,71.15349578857422
1,tensor(67.8621),0.012003660202026367,71.15349578857422
2,tensor(65.5009),0.01196908950805664,68.4359130859375
3,tensor(65.5009),0.012003660202026367,68.4359130859375
4,tensor(55.1927),0.012961626052856445,57.51799011230469
5,tensor(33.1862),0.015957117080688477,28.499202728271484
6,tensor(33.1862),0.023045778274536133,28.499202728271484
7,tensor(33.1862),0.027924060821533203,28.499202728271484
8,tensor(33.1862),0.028922557830810547,28.499202728271484
9,tensor(33.1862),0.04003119468688965,28.499202728271484
10,tensor(33.1862),0.05091738700866699,28.499202728271484
11,tensor(33.1862),0.06781864166259766,28.499202728271484
12,tensor(33.1862),0.07480001449584961,28.499202728271484
13,tensor(33.1862),0.07679438591003418,28.499202728271484
14,tensor(33.1862),0.08078527450561523,28.499202728271484
15,tensor(33.1862),0.11968088150024414,28.499202728271484
16,tensor(33.0489),0.11269760131835938,28.24700927734375
17,tensor(33.0489),0.0658261775970459,28.24700927734375
18,tensor(33.0489),0.06482601165771484,28.24700927734375
19,tensor(32.5061),0.11073923110961914,26.925384521484375
20,tensor(32.5061),0.0919046401977539,26.925384521484375
0,tensor(68.4400),0.08277630805969238,73.2688980102539
1,tensor(68.4400),0.018949031829833984,73.2688980102539
2,tensor(65.9938),0.01101064682006836,71.90261840820312
3,tensor(65.9938),0.009006977081298828,71.90261840820312
4,tensor(65.9938),0.0049860477447509766,71.90261840820312
5,tensor(65.9938),0.0030291080474853516,71.90261840820312
6,tensor(65.9938),0.002992391586303711,71.90261840820312
7,tensor(65.9938),0.005019664764404297,71.90261840820312
8,tensor(65.9938),0.0019948482513427734,71.90261840820312
9,tensor(65.9938),0.0019953250885009766,71.90261840820312
10,tensor(65.9938),0.0020284652709960938,71.90261840820312
11,tensor(65.9938),0.0019943714141845703,71.90261840820312
12,tensor(65.9938),0.0019943714141845703,71.90261840820312
13,tensor(65.9938),0.0029926300048828125,71.90261840820312
14,tensor(65.9938),0.001995086669921875,71.90261840820312
15,tensor(65.9938),0.0019943714141845703,71.90261840820312
16,tensor(65.9938),0.001995086669921875,71.90261840820312
17,tensor(65.9938),0.0019953250885009766,71.90261840820312
18,tensor(65.9938),0.001995563507080078,71.90261840820312
19,tensor(65.9938),0.0019943714141845703,71.90261840820312
20,tensor(47.3587),0.0019953250885009766,46.681297302246094
0,0,tensor(67.1526),0.09386706352233887,71.33102416992188
0,1,tensor(67.1526),0.01898789405822754,71.33102416992188
0,2,tensor(67.1526),0.011967182159423828,71.33102416992188
0,3,tensor(47.2579),0.019045591354370117,47.092742919921875
0,4,tensor(47.2579),0.025968074798583984,47.092742919921875
0,5,tensor(47.2579),0.00598454475402832,47.092742919921875
0,6,tensor(47.2579),0.003033876419067383,47.092742919921875
0,7,tensor(47.2579),0.0019943714141845703,47.092742919921875
0,8,tensor(47.2579),0.0020508766174316406,47.092742919921875
0,9,tensor(47.2579),0.0029916763305664062,47.092742919921875
0,10,tensor(47.2579),0.0029914379119873047,47.092742919921875
0,11,tensor(47.2579),0.006046295166015625,47.092742919921875
0,12,tensor(47.2579),0.005981922149658203,47.092742919921875
0,13,tensor(47.2579),0.003988981246948242,47.092742919921875
0,14,tensor(47.2579),0.002992391586303711,47.092742919921875
0,15,tensor(47.2579),0.0019960403442382812,47.092742919921875
0,16,tensor(47.2579),0.001993894577026367,47.092742919921875
0,17,tensor(47.2579),0.0029921531677246094,47.092742919921875
0,18,tensor(47.2579),0.001995086669921875,47.092742919921875
0,19,tensor(47.2579),0.0019941329956054688,47.092742919921875
0,20,tensor(47.2579),0.0019943714141845703,47.092742919921875
0,0,tensor(57.9757),0.049867868423461914,61.99696731567383
0,1,tensor(57.9757),0.01795172691345215,61.99696731567383
0,2,tensor(46.9588),0.025931119918823242,49.8767204284668
0,3,tensor(46.9588),0.027925491333007812,49.8767204284668
0,4,tensor(46.9549),0.03790020942687988,49.86865997314453
0,5,tensor(46.6777),0.04986739158630371,49.434139251708984
0,6,tensor(46.5633),0.029920578002929688,49.238040924072266
0,7,tensor(34.5762),0.047872066497802734,37.08149337768555
0,8,tensor(34.5762),0.05745530128479004,37.08149337768555
0,9,tensor(34.5762),0.060837507247924805,37.08149337768555
0,10,tensor(34.0509),0.0578458309173584,36.35273361206055
0,11,tensor(33.3759),0.06395792961120605,35.428688049316406
0,12,tensor(33.3667),0.053856849670410156,35.399967193603516
0,13,tensor(33.3667),0.061835527420043945,35.399967193603516
0,14,tensor(33.3667),0.09175610542297363,35.399967193603516
0,15,tensor(33.3303),0.07480025291442871,38.12503433227539
0,16,tensor(33.3303),0.07380366325378418,38.12503433227539
0,17,tensor(33.3303),0.08477544784545898,38.12503433227539
0,18,tensor(33.1040),0.060838937759399414,37.719058990478516
0,19,tensor(33.1040),0.06482815742492676,37.719058990478516
0,20,tensor(33.1040),0.0797882080078125,37.719058990478516
1,0,tensor(64.7257),0.06838321685791016,67.87593841552734
1,1,tensor(64.7257),0.011969327926635742,67.87593841552734
1,2,tensor(64.7257),0.009976387023925781,67.87593841552734
1,3,tensor(64.7257),0.009974479675292969,67.87593841552734
1,4,tensor(63.8641),0.015955448150634766,66.97228240966797
1,5,tensor(57.8476),0.012965679168701172,60.64641571044922
1,6,tensor(57.8476),0.01203775405883789,60.64641571044922
1,7,tensor(57.8476),0.01795220375061035,60.64641571044922
1,8,tensor(53.9047),0.013962984085083008,56.550254821777344
1,9,tensor(48.1591),0.014994621276855469,50.2419548034668
1,10,tensor(39.2194),0.014002084732055664,40.201683044433594
1,11,tensor(34.9852),0.019946575164794922,29.802196502685547
1,12,tensor(32.5479),0.029030323028564453,30.407339096069336
1,13,tensor(32.5479),0.04487919807434082,30.407339096069336
1,14,tensor(32.5479),0.03689312934875488,30.407339096069336
1,15,tensor(32.3568),0.07480359077453613,28.07156753540039
1,16,tensor(32.3568),0.041889190673828125,28.07156753540039
1,17,tensor(32.3568),0.0718083381652832,28.07156753540039
1,18,tensor(32.3568),0.1323697566986084,28.07156753540039
1,19,tensor(32.3568),0.1406257152557373,28.07156753540039
1,20,tensor(32.3568),0.21044087409973145,28.07156753540039
2,0,tensor(69.2672),0.07080817222595215,74.12747192382812
2,1,tensor(67.2355),0.016954660415649414,72.20327758789062
