SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,0,0.7827385663986206,0.08055329322814941,889.0,1.051923394203186,32.67485427856445,-0.11505472660064697,1.048417091369629,2121.77001953125,-0.10389566421508789,1.049906849861145,170.743896484375,-0.10527551174163818,1.0762416124343872,0.02273230068385601,-0.1604611873626709,1.0897986888885498,10.737068176269531,-0.19127118587493896,1.074898362159729,17.956974029541016,-0.15652930736541748,1,4,0.38609248399734497,1.0406370162963867,-0.08509564399719238,439
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,1,0.8617033958435059,0.10984396934509277,2294.0,1.0024093389511108,31.13684844970703,-0.012554049491882324,1.003890872001648,2031.65869140625,-0.012121915817260742,1.0043102502822876,163.32861328125,-0.011357784271240234,0.9851613640785217,0.02080851048231125,0.027642905712127686,1.0009112358093262,9.86131763458252,-0.004868268966674805,1.0030945539474487,16.757436752319336,-0.007176399230957031,2,25,0.25597918033599854,1.034212350845337,-0.07173871994018555,621
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,2,0.808768093585968,0.1723012924194336,2883.0,1.115447759628296,34.648048400878906,-0.25379478931427,1.1279054880142212,2282.6376953125,-0.2776308059692383,1.1300493478775024,183.77728271484375,-0.28045380115509033,1.1019858121871948,0.02327606827020645,-0.2166426181793213,1.087178349494934,10.711250305175781,-0.18554925918579102,1.0886766910552979,18.187152862548828,-0.18636882305145264,3,31,0.34458333253860474,1.096466064453125,-0.20464706420898438,160
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,3,0.8704354763031006,0.09971070289611816,3771.0,1.1158232688903809,34.65970993041992,-0.2546389102935791,1.1282490491867065,2283.3330078125,-0.2784090042114258,1.1303917169570923,183.83297729492188,-0.28122973442077637,1.1023948192596436,0.023284709081053734,-0.2175462245941162,1.087685465812683,10.71624755859375,-0.18665564060211182,1.089004397392273,18.192626953125,-0.18708312511444092,2,16,0.2408238649368286,1.0965988636016846,-0.2049388885498047,549
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,4,0.9024304151535034,0.12077522277832031,4338.0,1.1197144985198975,34.78057861328125,-0.2634047269821167,1.1322687864303589,2291.468017578125,-0.28753483295440674,1.1344531774520874,184.4934539794922,-0.2904529571533203,1.105534315109253,0.023351017385721207,-0.22449076175689697,1.0903068780899048,10.742074966430664,-0.19238245487213135,1.0917143821716309,18.237899780273438,-0.19299864768981934,3,30,0.18398725986480713,1.0998783111572266,-0.2121565341949463,237
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,5,0.9093165397644043,1.865851640701294,5197.0,0.9949619174003601,30.905513763427734,0.002435743808746338,0.9979293346405029,2019.5938720703125,-0.00013697147369384766,0.9982256293296814,162.33909606933594,0.0008597373962402344,0.9928367733955383,0.020970629528164864,0.012432575225830078,0.9961167573928833,9.814082145690918,0.004735410213470459,0.9964064955711365,16.645708084106445,0.006209313869476318,2,19,0.171486496925354,0.9768926501274109,0.04376828670501709,389
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,6,0.9329385757446289,0.14296555519104004,5389.0,1.0542411804199219,32.746849060058594,-0.11997401714324951,1.0456467866897583,2116.16357421875,-0.09806954860687256,1.0447609424591064,169.90701293945312,-0.0944674015045166,1.046654224395752,0.022107359021902084,-0.09753298759460449,0.9795480370521545,9.650840759277344,0.03756916522979736,0.9921177625656128,16.574064254760742,0.014745831489562988,4,45,0.12788140773773193,1.0542722940444946,-0.11371743679046631,658
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,7,0.8510133028030396,0.1212778091430664,6405.0,1.1177500486373901,34.71955871582031,-0.258975625038147,1.1302403211593628,2287.36279296875,-0.28292572498321533,1.1324031352996826,184.16006469726562,-0.2857933044433594,1.1039477586746216,0.023317506536841393,-0.2209787368774414,1.088981032371521,10.729012489318848,-0.18948423862457275,1.0903452634811401,18.21502685546875,-0.19000816345214844,1,3,0.27432501316070557,1.0982179641723633,-0.20849990844726562,507
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,8,0.9950571656227112,0.13014483451843262,5691.0,0.9962314963340759,30.944950103759766,-0.00011157989501953125,0.9979344606399536,2019.604248046875,-0.00014710426330566406,0.9986413717269897,162.40672302246094,2.7298927307128906e-05,0.9991568326950073,0.021104121580719948,-0.0001804828643798828,0.9985963106155396,9.838510513305664,-0.00022554397583007812,0.9997815489768982,16.70209312438965,-0.0005345344543457031,3,37,0.007877111434936523,1.006796956062317,-0.015671491622924805,124
SLIM*MIX_ms0.01_pat5_fn-full_extended_const-small_ints_ogens200_switch1,19b26e48-8455-11f1-8a9f-2c7ba0e6fa90,synthetic_prior,0,9,0.9806249737739563,0.12817883491516113,5659.0,0.9962314367294312,30.944948196411133,-0.00011146068572998047,0.9979344606399536,2019.604248046875,-0.00014710426330566406,0.9986413717269897,162.4066925048828,2.7298927307128906e-05,0.9991568326950073,0.021104121580719948,-0.0001804828643798828,0.99859619140625,9.838509559631348,-0.00022542476654052734,0.9997815489768982,16.70209312438965,-0.0005345344543457031,3,36,0.03644764423370361,1.0067707300186157,-0.015618562698364258,290
