run_id,algo,variant,seed,pop_size,tournament_size,p_inflate,n_elites,elite_train_rmse,elite_size,elite_nodes
374438ca-7c76-11f1-bc3d-72c976fed59b,SLIM*MIX_oms,SLIM*MIX,0,100,10,0.7,1,0.9981887340545654,69,2161
37443910-7c76-11f1-bc3d-72c976fed59b,SLIM~MIX_oms,SLIM~MIX,0,100,10,0.7,1,0.9891160726547241,176,3610
37443960-7c76-11f1-bc3d-72c976fed59b,SLIM+MIX_oms,SLIM+MIX,0,100,10,0.7,3,1.114133596420288,166,3192
374439ba-7c76-11f1-bc3d-72c976fed59b,SLIM*MIX_oms,SLIM*MIX,0,100,10,0.7,3,0.9982362985610962,107,2507
37443abe-7c76-11f1-bc3d-72c976fed59b,SLIM~MIX_oms,SLIM~MIX,0,100,10,0.7,3,0.988926887512207,170,3762
37443b04-7c76-11f1-bc3d-72c976fed59b,SLIM+MIX_oms,SLIM+MIX,0,100,10,0.7,5,1.1147668361663818,173,3111
37443b68-7c76-11f1-bc3d-72c976fed59b,SLIM*MIX_oms,SLIM*MIX,0,100,10,0.7,5,0.997911274433136,68,1994
4db0414e-7ba3-11f1-8013-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,50,2,0.3,5,0.9959396719932556,49,877
5cd0c425-7ba9-11f1-ab7c-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.5,5,0.9987145662307739,37,849
6965a98d-7e88-11f1-9e20-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,100,10,0.7,5,0.9888323545455933,175,3827
6966c9ba-7e88-11f1-96dd-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,100,10,0.7,10,1.103851318359375,163,2709
6966c9bb-7e88-11f1-9110-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,100,10,0.7,10,0.9983392357826233,105,2295
6966c9bc-7e88-11f1-83a1-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,100,10,0.7,10,0.9894563555717468,162,3434
6966c9bd-7e88-11f1-a974-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.3,1,1.186556339263916,45,839
6966c9be-7e88-11f1-9dc0-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.3,1,0.9986612796783447,23,577
6966c9bf-7e88-11f1-b189-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.3,1,0.9949841499328613,33,591
6966c9c0-7e88-11f1-bf79-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.3,3,1.108514666557312,50,852
6966c9c1-7e88-11f1-810c-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.3,3,0.9984585046768188,26,512
6966c9c2-7e88-11f1-a5e4-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.3,3,0.9947446584701538,48,696
6966c9c3-7e88-11f1-92a6-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.3,5,1.1185011863708496,50,790
6966c9c4-7e88-11f1-b913-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.3,5,0.9980462789535522,16,410
6966c9c5-7e88-11f1-b1b2-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.3,5,0.9951466917991638,52,1124
6966c9c6-7e88-11f1-8221-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.3,10,1.121295690536499,60,982
6966c9c7-7e88-11f1-9673-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.3,10,0.9982451796531677,23,453
6966c9c8-7e88-11f1-933d-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.3,10,0.9940468072891235,62,1222
6966c9c9-7e88-11f1-95d9-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.5,1,1.0708192586898804,67,1339
6966c9ca-7e88-11f1-9412-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.5,1,0.9985877871513367,43,1357
6966c9cb-7e88-11f1-be97-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.5,1,0.9937044978141785,78,1546
6966c9cc-7e88-11f1-a635-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.5,3,1.0691460371017456,52,1100
6966c9cd-7e88-11f1-9ca6-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.5,3,0.9982480406761169,32,550
6966c9ce-7e88-11f1-90e0-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.5,3,0.9936323165893555,82,1456
6966c9cf-7e88-11f1-9099-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.5,5,1.0546374320983887,82,1558
6966c9d0-7e88-11f1-980e-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.5,5,0.9985299110412598,55,1111
6966c9d1-7e88-11f1-a337-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.5,5,0.9937641620635986,79,1563
6966c9d2-7e88-11f1-b0ea-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.5,10,1.0945115089416504,84,1704
6966c9d3-7e88-11f1-823f-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.5,10,0.9983768463134766,40,854
6966c9d4-7e88-11f1-8ca2-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.5,10,0.9932419061660767,77,1547
6966c9d5-7e88-11f1-92d7-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.7,1,1.080708622932434,133,2523
6966c9d6-7e88-11f1-b1d3-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.7,1,0.9983388781547546,47,887
6966c9d7-7e88-11f1-8725-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.7,1,0.9931036233901978,119,2495
6966c9d8-7e88-11f1-a58b-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.7,3,1.0648761987686157,107,1961
6966c9d9-7e88-11f1-ad2a-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.7,3,0.9983218908309937,58,1386
6966c9da-7e88-11f1-b751-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.7,3,0.9923871159553528,123,2637
6966c9db-7e88-11f1-a977-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.7,5,1.0677717924118042,107,1919
6966c9dc-7e88-11f1-b999-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.7,5,0.998461127281189,55,1351
6966c9dd-7e88-11f1-affc-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.7,5,0.9930075407028198,110,2332
69a8442f-7ba2-11f1-9fbf-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.3,5,1.2872049808502197,57,917
6b0f793e-7ba8-11f1-a489-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,50,2,0.5,3,0.9950298070907593,78,1662
70731afa-7ba9-11f1-96d0-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,50,2,0.5,5,0.9952746629714966,90,1646
7509fbad-7e98-11f1-a92a-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,2,0.7,10,1.0620664358139038,127,2955
7509fbae-7e98-11f1-8fde-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,2,0.7,10,0.9983123540878296,48,1220
7509fbaf-7e98-11f1-85fd-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,2,0.7,10,0.9926233887672424,120,2592
7509fbb0-7e98-11f1-bbb3-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.3,1,1.0471497774124146,74,1276
7509fbb1-7e98-11f1-aacb-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.3,1,0.9981897473335266,33,799
7509fbb2-7e98-11f1-aaad-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.3,1,0.9924971461296082,82,1490
7509fbb3-7e98-11f1-ad88-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.3,3,1.0830013751983643,84,1502
7509fbb4-7e98-11f1-b15d-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.3,3,0.9986947178840637,49,1437
7509fbb5-7e98-11f1-b75a-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.3,3,0.9925196170806885,85,1597
7509fbb6-7e98-11f1-9c5a-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.3,5,1.0497632026672363,97,2131
7509fbb7-7e98-11f1-b659-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.3,5,0.9980984330177307,37,589
7509fbb8-7e98-11f1-940e-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.3,5,0.9923399686813354,88,1820
7509fbb9-7e98-11f1-9087-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.3,10,1.0912213325500488,90,1438
7509fbba-7e98-11f1-bf85-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.3,10,0.998234212398529,34,592
7509fbbb-7e98-11f1-8233-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.3,10,0.9924376606941223,93,2021
7509fbbc-7e98-11f1-b72a-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.5,1,1.0610668659210205,130,2426
7509fbbd-7e98-11f1-82b8-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.5,1,0.9981405735015869,48,1498
7509fbbe-7e98-11f1-b97f-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.5,1,0.9912638664245605,107,1981
7509fbbf-7e98-11f1-b996-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.5,3,1.0736610889434814,114,1946
7509fbc0-7e98-11f1-b6fd-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.5,3,0.9979265928268433,38,1090
7509fbc1-7e98-11f1-8a41-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.5,3,0.9912482500076294,133,2605
7509fbc2-7e98-11f1-9a0f-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.5,5,1.077258586883545,95,1559
7509fbc3-7e98-11f1-a836-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.5,5,0.9978632926940918,44,974
7509fbc4-7e98-11f1-b983-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.5,5,0.9914084672927856,123,2325
7509fbc5-7e98-11f1-ba59-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.5,10,1.1107208728790283,116,2466
7509fbc6-7e98-11f1-a7b7-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.5,10,0.9985090494155884,49,1169
7509fbc7-7e98-11f1-947e-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.5,10,0.9914636611938477,123,2475
7509fbc8-7e98-11f1-9ec3-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.7,1,1.0614073276519775,139,2733
7509fbc9-7e98-11f1-9c52-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.7,1,0.9981709122657776,90,2270
7509fbca-7e98-11f1-b723-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.7,1,0.9897752404212952,147,3399
7509fbcb-7e98-11f1-9c29-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.7,3,1.0746513605117798,141,2707
7509fbcc-7e98-11f1-9128-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.7,3,0.9977442622184753,50,1088
7509fbcd-7e98-11f1-901f-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.7,3,0.9897071123123169,147,3079
7509fbce-7e98-11f1-afc4-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.7,5,1.0852385759353638,154,2788
7509fbcf-7e98-11f1-91ba-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.7,5,0.9977607131004333,39,805
7509fbd0-7e98-11f1-bc1e-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.7,5,0.9900872111320496,139,3043
7509fbd1-7e98-11f1-a225-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,5,0.7,10,1.0553414821624756,136,2384
7509fbd2-7e98-11f1-834f-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,5,0.7,10,0.998151421546936,54,1470
7509fbd3-7e98-11f1-ab1b-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,5,0.7,10,0.9904235005378723,140,2798
7509fbd4-7e98-11f1-b501-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.3,1,1.1066910028457642,112,1846
7509fbd5-7e98-11f1-983e-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.3,1,0.998624324798584,55,1443
7509fbd6-7e98-11f1-a9cf-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.3,1,0.9915043115615845,124,2444
7509fbd7-7e98-11f1-9353-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.3,3,1.1178672313690186,112,2102
7509fbd8-7e98-11f1-b981-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.3,3,0.9983542561531067,52,1348
7509fbd9-7e98-11f1-a2da-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.3,3,0.9909461140632629,117,2535
7509fbda-7e98-11f1-ae94-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.3,5,1.1217526197433472,127,2043
7509fbdb-7e98-11f1-bd3a-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.3,5,0.9979900121688843,56,1298
7509fbdc-7e98-11f1-8237-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.3,5,0.991141140460968,120,2244
7509fbdd-7e98-11f1-9c36-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.3,10,1.0959633588790894,100,1558
7509fbde-7e98-11f1-99ef-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.3,10,0.9980476498603821,61,1321
7509fbdf-7e98-11f1-991d-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.3,10,0.990898072719574,122,2372
7509fbe0-7e98-11f1-87c9-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.5,1,1.0912866592407227,149,2565
7509fbe1-7e98-11f1-a332-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.5,1,0.9983714818954468,57,1693
7509fbe2-7e98-11f1-8aa3-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.5,1,0.9900164604187012,143,2693
7509fbe3-7e98-11f1-856d-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.5,3,1.0986950397491455,141,2327
7509fbe4-7e98-11f1-8bb9-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.5,3,0.9977096915245056,51,897
7509fbe5-7e98-11f1-a499-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.5,3,0.9897332191467285,140,2954
7509fbe6-7e98-11f1-b151-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.5,5,1.0704128742218018,146,2856
7509fbe7-7e98-11f1-9de9-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.5,5,0.9982239007949829,69,1595
7509fbe8-7e98-11f1-bf84-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.5,5,0.9901449084281921,132,2582
7509fbe9-7e98-11f1-9130-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.5,10,1.0892690420150757,144,2566
7509fbea-7e98-11f1-81a7-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.5,10,0.9981750845909119,75,1525
7509fbeb-7e98-11f1-b4ec-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.5,10,0.9900491237640381,150,2742
7509fbec-7e98-11f1-b657-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.7,1,1.0610711574554443,169,2751
7509fbed-7e98-11f1-b391-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.7,1,0.9978737235069275,84,1894
7509fbee-7e98-11f1-a372-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.7,1,0.9888535141944885,167,2923
7509fbef-7e98-11f1-929f-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.7,3,1.0672844648361206,168,3010
7509fbf0-7e98-11f1-bbd2-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.7,3,0.9981994032859802,103,2825
7509fbf1-7e98-11f1-a5f5-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.7,3,0.9886572957038879,168,3372
7509fbf2-7e98-11f1-a68d-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.7,5,1.0699732303619385,171,2945
7509fbf3-7e98-11f1-9b4b-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.7,5,0.997864842414856,74,1896
7509fbf4-7e98-11f1-bf85-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.7,5,0.9885854125022888,167,3305
7509fbf5-7e98-11f1-a6bd-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,200,10,0.7,10,1.0664050579071045,164,2758
7509fbf6-7e98-11f1-bd69-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,200,10,0.7,10,0.9977616667747498,94,2868
7509fbf7-7e98-11f1-be99-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,200,10,0.7,10,0.9891707897186279,169,3609
78e1122d-7bab-11f1-a61c-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.5,10,1.1503700017929077,77,1353
7b02d570-7ba0-11f1-a421-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.3,1,1.3015254735946655,60,1116
7b02d571-7ba0-11f1-b71b-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.3,1,0.9986461997032166,20,374
7b02fc75-7ba0-11f1-81bb-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,50,2,0.3,1,0.9958286881446838,44,824
7b02fc76-7ba0-11f1-8ae7-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.3,3,1.286601185798645,59,951
8abd625c-7bab-11f1-922c-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.5,10,0.9986249208450317,37,807
8b554926-7ba2-11f1-9478-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.3,5,0.998473048210144,24,706
8f9d8705-7ba5-11f1-8bf7-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,50,2,0.5,1,0.9943608641624451,92,1986
c2e13031-7ba3-11f1-9300-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.3,10,1.3166662454605103,64,980
e0bb11bd-7ba8-11f1-80f5-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.5,5,1.1713716983795166,84,1994
eada1835-7ba1-11f1-9838-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.3,3,0.9985134601593018,26,670
ee509859-7ba3-11f1-a264-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.3,10,0.9986139535903931,28,464
f961838d-7ba6-11f1-b047-2c7ba0e6fa90,SLIM*MIX_oms,SLIM*MIX,0,50,2,0.5,3,0.9984297752380371,34,664
f982e7ee-7ba1-11f1-87b7-2c7ba0e6fa90,SLIM~MIX_oms,SLIM~MIX,0,50,2,0.3,3,0.9953533411026001,54,1048
fc5ab7c8-7ba5-11f1-9e79-2c7ba0e6fa90,SLIM+MIX_oms,SLIM+MIX,0,50,2,0.5,3,1.153742790222168,75,1349
