9.0,35.0,53.0,75.0,99.0,89.0,99.0,109.0,123.0,119.0,143.0,153.0,175.0,221.0,181.0,191.0,237.0,253.0,247.0,265.0,265.0,253.0,331.0,341.0,363.0,363.0,365.0,419.0,419.0,455.0,455.0,491.0,467.0,481.0,477.0,477.0,495.0,499.0,499.0,531.0,567.0,559.0,575.0,593.0,595.0,613.0,627.0,627.0,665.0,679.0,701.0,701.0,711.0,739.0,723.0,743.0,743.0,777.0,777.0,821.0,837.0,837.0,865.0,861.0,861.0,875.0,875.0,911.0,921.0,911.0,953.0,953.0,989.0,973.0,1021.0,1023.0,1035.0,1071.0,1071.0,1081.0,1125.0,1125.0,1147.0,1159.0,1169.0,1191.0,1227.0,1243.0,1265.0,1275.0,1275.0,1293.0,1311.0,1321.0,1343.0,1367.0,1381.0,1381.0,1401.0,1423.0,1461.0,1475.0,1475.0,1473.0,1519.0,1539.0,1539.0,1587.0,1631.0,1631.0,1593.0,1611.0,1643.0,1641.0,1651.0,1651.0,1681.0,1693.0,1707.0,1741.0,1759.0,1759.0,1775.0,1783.0,1783.0,1823.0,1847.0,1847.0,1857.0,1863.0,1875.0,1901.0,1931.0,1943.0,1943.0,1973.0,2019.0,2047.0,1989.0,2003.0,2003.0,2039.0,2055.0,2055.0,2071.0,2083.0,2089.0,2089.0,2151.0,2165.0,2179.0,2183.0,2219.0,2219.0,2219.0,2231.0,2271.0,2279.0,2291.0,2311.0,2311.0,2311.0,2347.0,2345.0,2355.0,2355.0,2429.0,2441.0,2407.0,2451.0,2445.0,2445.0,2443.0,2517.0,2527.0,2547.0,2513.0,2525.0,2525.0,2535.0,2535.0,2535.0,2663.0,2685.0,2675.0,2675.0,2647.0,2667.0,2685.0,2739.0,2739.0,2749.0,2783.0,2783.0,2801.0,2805.0,2825.0,2817.0,2845.0,2909.0,2921.0,2931.0,2931.0,2943.0,2943.0,2955.0,2971.0,2971.0,2993.0,2997.0,3021.0,3045.0,3045.0,3087.0,3077.0,3113.0,3121.0,3121.0,3145.0,3165.0,3173.0,3219.0,3215.0,3229.0,3231.0,3231.0,3265.0,3269.0,3291.0,3303.0,3315.0,3335.0,3335.0,3357.0,3369.0,3387.0,3429.0,3401.0,3435.0,3521.0,3475.0,3481.0,3481.0,3503.0,3523.0,3535.0,3535.0,3545.0,3569.0,3581.0,3635.0,3649.0,3649.0,3711.0,3693.0,3727.0,3739.0,3745.0,3771.0,3771.0,3791.0,3791.0,3827.0,3845.0,3857.0,3889.0,3877.0,3877.0,4005.0,4019.0,4029.0,4029.0,4041.0,4061.0,4079.0,4059.0,4101.0,4111.0,4133.0,4145.0,4155.0,4157.0,4171.0,4179.0,4191.0,4263.0,4279.0,4295.0,4261.0,4271.0,4273.0,4305.0,4305.0,4319.0,4331.0,4331.0,4359.0,4359.0,4399.0,4403.0,4403.0,4441.0,4455.0,4479.0,4475.0,4487.0,4533.0,4549.0,4553.0,4553.0,4595.0,4617.0,4613.0,4613.0,4625.0,4625.0,4657.0,4661.0,4675.0,4711.0,4765.0,4785.0,4793.0,4809.0,4809.0,4809.0,4841.0,4841.0,4875.0,4915.0,4931.0,4937.0,4937.0,4937.0,5019.0,4999.0,5027.0,5045.0,5045.0,5057.0,5063.0,5081.0,5073.0,5119.0,5141.0,5129.0,5139.0,5155.0,5213.0,5213.0,5241.0,5251.0,5289.0,5283.0,5305.0,5323.0,5335.0,5341.0,5363.0,5387.0,5391.0,5411.0,5415.0,5473.0,5483.0,5497.0,5523.0,5523.0,5553.0,5545.0,5545.0,5573.0,5587.0,5615.0,5637.0,5659.0,5657.0,5683.0,5695.0,5709.0,5747.0,5761.0,5781.0,5787.0,5797.0,5797.0,5819.0,5835.0,5835.0,5851.0,5861.0,5877.0,5877.0,5877.0,5945.0,5923.0,5923.0,5923.0,5923.0,6001.0,6019.0,6019.0,6039.0,6031.0,6051.0,6045.0,6057.0,6057.0,6111.0,6111.0,6147.0,6157.0,6169.0,6169.0,6193.0,6237.0,6251.0,6263.0,6285.0,6283.0,6283.0,6307.0,6329.0,6343.0,6373.0,6383.0,6397.0,6397.0,6427.0,6429.0,6431.0,6431.0,6441.0,6441.0,6471.0,6499.0,6509.0,6531.0,6531.0,6547.0,6547.0,6547.0,6595.0,6607.0,6609.0,6609.0,6629.0,6629.0,6665.0,6665.0,6691.0,6701.0,6751.0,6763.0,6763.0,6787.0,6797.0,6797.0,6837.0,6853.0,6865.0,6881.0,6881.0,6897.0,6935.0,6941.0,6973.0,6951.0,6989.0,6989.0,6989.0,6989.0,7061.0,7079.0,7071.0,7119.0,7141.0,7151.0,7153.0,7167.0,7203.0,7205.0,7205.0,7221.0,7229.0,7239.0,7269.0,7279.0,7277.0,7291.0,7317.0,7317.0,7335.0,7345.0,7357.0,7367.0,7383.0,7391.0,7405.0,7425.0,7449.0,7447.0,7457.0,7457.0,7471.0,7485.0,7549.0,7523.0,7523.0,7523.0,7535.0,7547.0,7563.0,7563.0,7601.0,7585.0,7585.0,7585.0,7619.0,7641.0,7669.0,7669.0,7669.0,7669.0,7683.0,7741.0,7751.0,7751.0,7801.0,7821.0,7823.0,7863.0,7863.0,7877.0,7877.0,7909.0,7909.0,7935.0,7993.0,7945.0,7945.0,7945.0,8035.0,8031.0,8031.0,8051.0,8055.0,8055.0,8115.0,8125.0,8139.0,8173.0,8197.0,8227.0,8239.0,8239.0,8239.0,8269.0,8269.0,8307.0,8327.0,8311.0,8333.0,8351.0,8367.0,8383.0,8403.0,8419.0,8431.0,8443.0,8443.0,8443.0,8453.0,8533.0,8547.0,8547.0,8599.0,8599.0,8599.0,8599.0,8599.0,8617.0,8613.0,8613.0,8623.0,8763.0,8691.0,8691.0,8691.0,8691.0,8691.0,8691.0,8775.0,8775.0,8797.0,8797.0,8823.0,8823.0,9003.0,9003.0,9025.0,9043.0,9043.0,9043.0,9063.0,9085.0,9087.0,9087.0,9111.0,9111.0,9143.0,9165.0,9149.0,9203.0,9191.0,9217.0,9217.0,9217.0,9255.0,9253.0,9247.0,9247.0,9287.0,9285.0,9357.0,9377.0,9391.0,9391.0,9437.0,9437.0,9437.0,9455.0,9517.0,9517.0,9527.0,9527.0,9583.0,9597.0,9621.0,9625.0,9583.0,9595.0,9607.0,9607.0,9623.0,9629.0,9629.0,9641.0,9717.0,9739.0,9739.0,9769.0,9805.0,9805.0,9815.0,9815.0,9815.0,9815.0,9815.0,9925.0,9925.0,9925.0,9925.0,9893.0,9905.0,9917.0,10055.0,10055.0,10055.0,10069.0,10121.0,10139.0,10177.0,10177.0,10159.0,10185.0,10185.0,10185.0,10195.0,10195.0,10195.0,10195.0,10195.0,10313.0,10313.0,10257.0,10257.0,10281.0,10297.0,10297.0,10317.0,10329.0,10361.0,10361.0,10353.0,10369.0,10369.0,10383.0,10383.0,10395.0,10395.0,10423.0,10435.0,10435.0,10459.0,10473.0,10473.0,10535.0,10535.0,10535.0,10551.0,10571.0,10571.0,10589.0,10589.0,10605.0,10605.0,10635.0,10635.0,10635.0,10719.0,10729.0,10745.0,10757.0,10757.0,10757.0,10793.0,10793.0,10815.0,10815.0,10815.0,10839.0,10889.0,10889.0,10889.0,10889.0,10949.0,10991.0,10991.0,11007.0,11007.0,11071.0,11071.0,11071.0,11083.0,11093.0,11113.0,11087.0,11087.0,11099.0,11111.0,11121.0,11121.0,11155.0,11171.0,11171.0,11203.0,11213.0,11249.0,11249.0,11249.0,11259.0,11259.0,11259.0,11293.0,11293.0,11293.0,11331.0,11345.0,11345.0,11367.0,11367.0,11395.0,11395.0,11417.0,11409.0,11421.0,11421.0,11421.0,11451.0,11451.0,11451.0,11499.0,11499.0,11529.0,11529.0,11529.0,11587.0,11603.0,11603.0,11647.0,11647.0,11615.0,11615.0,11657.0,11631.0,11631.0,11631.0,11631.0,11685.0,11685.0,11707.0,11707.0,11797.0,11797.0,11809.0,11809.0,11809.0,11837.0,11861.0,11873.0,11873.0,11873.0,11913.0,11933.0,11945.0,11971.0,11971.0,11995.0,11995.0,12021.0,12021.0,12021.0,12069.0,12085.0,12085.0,12111.0,12135.0,12159.0,12159.0,12211.0,12215.0,12231.0,12231.0,12249.0,12249.0,12265.0,12293.0,12293.0,12321.0,12335.0,12361.0,12361.0,12437.0,12449.0,12449.0,12449.0,12481.0,12517.0,12517.0,12573.0,12573.0,12573.0,12589.0,12611.0,12611.0,12611.0,12611.0,12611.0,12703.0,12703.0,12703.0,12703.0,12703.0,12703.0,12703.0,12703.0,12713.0,12723.0,12723.0,12749.0,12789.0,12763.0,12763.0,12763.0,12763.0,12851.0,12867.0,12895.0,12909.0,12907.0,12907.0,12919.0,12919.0,12919.0,12919.0,12933.0,12951.0,12941.0,12961.0,12961.0,12981.0,13043.0,13031.0,13069.0,13043.0,13043.0,13061.0,13061.0,13105.0,13119.0,13127.0,13127.0,13175.0,13175.0,13175.0,13205.0,13205.0,13247.0,13347.0,13359.0,13361.0,13385.0,13385.0,13385.0,13293.0,13293.0,13293.0,13293.0,13527.0,13527.0,13527.0,13527.0,13403.0,13417.0,13417.0,13439.0,13589.0,13611.0,13627.0,13627.0,13651.0,13651.0,13665.0,13665.0,13665.0,13735.0,13621.0,13747.0,13747.0,13747.0,13685.0,13695.0,13695.0,13713.0,13707.0,13725.0,13725.0,13773.0,13959.0,13959.0,14005.0,14017.0,14037.0,14049.0,14049.0,14049.0,14091.0,14109.0,14139.0,14129.0,14129.0,14129.0,14129.0,14215.0,14215.0,14225.0,14225.0,14225.0,14225.0,14249.0,14249.0,14269.0,14299.0,14331.0,14327.0,14327.0,14337.0,14337.0,14349.0,14353.0,14353.0,14369.0,14395.0,14453.0,14453.0,14453.0,14453.0,14467.0,14467.0,14489.0,14501.0,14559.0,14515.0,14515.0,14515.0,14541.0,14605.0,14605.0,14605.0,14623.0,14615.0,14647.0,14647.0,14647.0,14679.0,14731.0,14723.0,14723.0,14743.0,14743.0,14775.0,14765.0,14805.0,14851.0,14869.0,14869.0,14879.0,14895.0,14907.0,14907.0,14917.0,14939.0,14939.0,14939.0,14939.0,14939.0,15077.0,15017.0,15017.0,15125.0,15125.0,15137.0,15137.0,15147.0,15191.0,15207.0,15207.0,15207.0,15207.0,15207.0,15273.0,15275.0,15311.0,15335.0,15357.0,15357.0,15359.0,15359.0,15385.0,15399.0,15419.0,15419.0,15447.0,15447.0,15459.0,15479.0,15535.0,15535.0,15535.0,15547.0,15565.0,15547.0,15585.0,15585.0,15585.0,15585.0,15635.0,15635.0,15661.0,15661.0,15687.0,15687.0,15735.0,15729.0,15729.0,15729.0,15745.0,15769.0,15789.0,15793.0,15881.0,15891.0,15891.0,15891.0,15931.0,15951.0,15937.0,15981.0,15973.0,16005.0,16005.0,16039.0,16005.0,16005.0,16073.0,16073.0,16073.0,16083.0,16083.0,16147.0,16131.0,16131.0,16131.0,16131.0,16155.0,16155.0,16189.0,16207.0,16207.0,16227.0,16239.0,16231.0,16231.0,16245.0,16275.0,16289.0,16289.0,16333.0,16297.0,16343.0,16349.0,16349.0,16361.0,16367.0,16367.0,16379.0,16379.0,16379.0,16403.0,16465.0,16465.0,16465.0,16469.0,16487.0,16495.0,16505.0,16505.0,16505.0,16529.0,16545.0,16537.0,16597.0,16597.0,16597.0,16597.0,16597.0,16597.0,16597.0,16663.0,16693.0,16765.0,16765.0,16777.0,16813.0,16813.0,16819.0,16829.0,16829.0,16829.0,16819.0,16833.0,16833.0,16833.0,16833.0,16833.0,16833.0,16833.0,16833.0,16949.0,16949.0,16949.0,16949.0,17011.0,17021.0,17021.0,17021.0,17031.0,17075.0,17075.0,17085.0,17085.0,17157.0,17171.0,17157.0,17157.0,17157.0,17195.0,17207.0,17221.0,17249.0,17275.0,17275.0,17309.0,17323.0,17329.0,17339.0,17349.0,17377.0,17369.0,17369.0,17413.0,17413.0,17413.0,17413.0,17485.0,17491.0,17491.0,17553.0,17553.0,17539.0,17581.0,17581.0,17631.0,17631.0,17631.0,17641.0,17663.0,17663.0,17669.0,17669.0,17669.0,17669.0,17717.0,17729.0,17729.0,17729.0,17729.0,17729.0,17729.0,17777.0,17915.0,17941.0,17943.0,17943.0,17963.0,17963.0,17963.0,17963.0,17985.0,17917.0,17937.0,17953.0,17953.0,17965.0,18025.0,18025.0,18041.0,18031.0,18043.0,18047.0,18061.0,18061.0,18081.0,18081.0,18131.0,18131.0,18143.0,18133.0,18193.0,18193.0,18223.0,18241.0,18257.0,18255.0,18267.0,18269.0,18269.0,18269.0,18269.0,18333.0,18355.0,18355.0,18355.0,18377.0,18431.0,18431.0,18417.0,18429.0,18429.0,18429.0,18429.0,18453.0,18453.0,18453.0,18453.0,18595.0,18595.0,18595.0,18615.0,18615.0,18615.0,18615.0,18629.0,18629.0,18663.0,18663.0,18695.0,18711.0,18709.0,18709.0,18709.0,18721.0,18747.0,18747.0,18759.0,18759.0,18759.0,18759.0,18759.0,18759.0,18759.0,18813.0,18813.0,18813.0,18835.0,18845.0,18845.0,18845.0,18845.0,18845.0,18925.0,18941.0,18941.0,18941.0,18941.0,18989.0,18989.0,19011.0,19011.0,19011.0,19011.0,19063.0,19089.0,19103.0,19103.0,19111.0,19111.0,19179.0,19179.0,19179.0,19179.0,19217.0,19191.0,19255.0,19255.0,19323.0,19335.0,19335.0,19367.0,19367.0,19367.0,19395.0,19395.0,19429.0,19437.0,19419.0,19445.0,19475.0,19457.0,19485.0,19485.0,19497.0,19513.0,19515.0,19515.0,19515.0,19563.0,19563.0,19579.0,19605.0,19615.0,19627.0,19641.0,19641.0,19691.0,19703.0,19703.0,19703.0,19713.0,19713.0,19761.0,19753.0,19817.0,19817.0,19835.0,19843.0,19843.0,19857.0,19889.0,19889.0,19889.0,19903.0,19921.0,19921.0,19945.0,19945.0,19999.0,20013.0,20025.0,20025.0,20055.0,20055.0,20079.0,20105.0,20105.0,20131.0,20147.0,20169.0,20169.0,20169.0,20169.0,20187.0,20247.0,20261.0,20261.0,20261.0,20309.0,20309.0,20351.0,20351.0,20407.0,20407.0,20407.0,20407.0,20421.0,20421.0,20421.0,20421.0,20451.0,20571.0,20571.0,20583.0,20593.0,20635.0,20635.0,20635.0,20635.0,20635.0,20707.0,20709.0,20719.0,20719.0,20719.0,20719.0,20771.0,20771.0,20789.0,20785.0,20797.0,20797.0,20797.0,20831.0,20831.0,20873.0,20905.0,20905.0,20905.0,20905.0,20931.0,20931.0,20931.0,20931.0,20947.0,20999.0,21011.0,21011.0,21039.0,21039.0,21039.0,21051.0,21051.0,21145.0,21155.0,21165.0,21187.0,21209.0,21209.0,21243.0,21243.0,21243.0,21299.0,21299.0,21289.0,21347.0,21347.0,21377.0,21391.0,21391.0,21401.0,21421.0,21421.0,21455.0,21455.0,21455.0,21455.0,21455.0,21485.0,21485.0,21485.0,21485.0,21485.0,21485.0,21485.0,21505.0,21505.0,21505.0,21505.0,21547.0,21547.0,21573.0,21573.0,21573.0,21573.0,21591.0,21591.0,21603.0,21625.0,21625.0,21625.0,21625.0,21701.0,21701.0,21701.0,21701.0,21761.0,21761.0,21761.0,21787.0,21787.0,21801.0,21801.0,21801.0,21853.0,21841.0,21911.0,21923.0,21923.0,21923.0,21923.0,21923.0,21923.0,21923.0,22013.0,22013.0,22037.0,22037.0,22037.0,22067.0,22087.0,22087.0,22087.0,22113.0,22113.0,22113.0,22113.0,22113.0,22113.0,22113.0,22289.0,22289.0,22289.0,22301.0,22311.0,22345.0,22357.0,22357.0,22357.0,22357.0,22357.0,22357.0,22357.0,22357.0,22465.0,22465.0,22491.0,22491.0,22491.0,22501.0,22501.0,22511.0,22511.0,22537.0,22519.0,22519.0,22519.0,22519.0,22519.0,22519.0,22531.0,22541.0,22669.0,22669.0,22681.0,22681.0,22681.0,22681.0,22739.0,22739.0,22765.0,22765.0,22765.0,22765.0,22765.0,22765.0,22765.0,22765.0,22765.0,22765.0,22795.0,22795.0,22833.0,22833.0,22833.0,22905.0,22905.0,22875.0,22891.0,22891.0,22891.0,22945.0,22945.0,22955.0,22955.0,22955.0,22955.0,22973.0,23049.0,22981.0,23099.0,23117.0,23117.0,23121.0,23139.0,23139.0,23171.0,23171.0,23171.0,23171.0,23249.0,23267.0,23267.0,23305.0,23317.0,23317.0,23317.0,23389.0,23389.0,23407.0,23407.0,23407.0,23433.0,23433.0,23433.0,23433.0,23453.0,23453.0,23487.0,23497.0,23507.0,23507.0,23507.0,23507.0,23507.0,23507.0,23591.0,23591.0,23591.0,23591.0,23591.0,23591.0,23591.0,23591.0,23591.0,23603.0,23747.0,23763.0,23763.0,23763.0,23787.0,23787.0,23815.0,23829.0,23839.0,23839.0,23839.0,23885.0,23857.0,23857.0,23873.0,23893.0,23893.0,23893.0,23893.0,23893.0,23893.0,23893.0,23893.0,23935.0,23983.0,23993.0,23993.0,23993.0,23993.0,24055.0,24055.0,24055.0,24085.0,24127.0,24055.0,24133.0,24133.0,24133.0,24133.0,24153.0,24153.0,24165.0,24165.0,24165.0,24165.0,24165.0,24181.0,24181.0,24181.0,24181.0,24181.0,24181.0,24181.0,24207.0,24207.0,24225.0,24225.0,24225.0,24225.0,24249.0,24249.0,24249.0,24249.0,24303.0,24303.0,24563.0,24581.0,24593.0,24593.0,24593.0,24593.0,24617.0,24679.0,24679.0,24679.0,24679.0,24735.0,24699.0,24699.0,24699.0,24775.0,24775.0,24775.0,24775.0,24767.0,24767.0,24809.0,24809.0,24903.0,24903.0,24937.0,24937.0,24937.0,24961.0,24983.0,25011.0,25011.0,25011.0,25049.0,25033.0,25053.0,25053.0,25071.0,25071.0,25081.0,25081.0,25103.0,25205.0,25205.0,25205.0,25205.0,25257.0,25257.0,25257.0,25295.0,25295.0,25313.0,25313.0,25313.0,25313.0,25349.0,25327.0,25453.0,25453.0,25397.0,25397.0,25453.0,25513.0,25513.0,25563.0,25563.0,25563.0,25533.0,25543.0,25543.0,25543.0,25543.0,25577.0,25577.0,25577.0,25577.0,25715.0,25715.0,25605.0,25605.0,25767.0,25627.0,25627.0,25627.0,25691.0,25795.0,25795.0,25795.0,25809.0,25809.0,25809.0,25809.0,25809.0,25809.0,25809.0,25855.0,25879.0,25879.0,25879.0,25879.0,25879.0,25879.0,25879.0,25879.0,25879.0,25879.0,26007.0,25951.0,25951.0,26013.0,26013.0,26013.0,26013.0,26013.0,26013.0,26089.0,26089.0,26101.0,26147.0,26147.0,26147.0,26147.0,26143.0,26143.0,26183.0,26183.0,26183.0,26183.0,26209.0,26217.0,26217.0,26217.0,26217.0,26217.0,26217.0,26217.0,26227.0,26227.0,26227.0,26245.0,26413.0,26413.0,26423.0,26439.0,26439.0,26439.0,26451.0,26451.0,26451.0,26451.0,26451.0,26451.0,26561.0,26581.0,26591.0,26591.0,26603.0,26645.0,26645.0,26663.0,26663.0,26687.0,26701.0,26715.0,26737.0,26737.0,26737.0,26759.0,26759.0,26759.0,26759.0,26759.0,26825.0,26825.0,26825.0,26835.0,26835.0,26903.0,26903.0,26903.0,26903.0,26903.0,26903.0,26995.0,26965.0,26965.0,26965.0,27011.0,27021.0,27021.0,27021.0,27021.0,27075.0,27075.0,27075.0,27075.0,27147.0,27165.0,27165.0,27165.0,27193.0,27183.0,27193.0,27203.0,27203.0,27253.0,27275.0,27275.0,27301.0,27317.0,27311.0,27311.0,27311.0,27311.0,27311.0,27311.0,27411.0,27411.0,27411.0,27411.0,27411.0,27435.0,27435.0,27445.0,27475.0,27475.0,27475.0,27475.0,27497.0,27537.0,27537.0,27537.0,27607.0,27607.0,27599.0,27599.0,27599.0,27673.0,27673.0,27709.0,27691.0,27691.0,27737.0,27753.0,27751.0,27777.0,27777.0,27821.0,27821.0,27821.0,27821.0,27855.0,27855.0,27869.0,27881.0,27881.0,27905.0,27905.0,27905.0,27981.0,27981.0,
